id,email,first_name,patronymic,surname,hash_password,role
1079,voronina1079@mail.ru,Ирина,Вадимовна,Воронина,$2b$12$Kbh2MJU6rEw/6UOzq7as3OKLbLZGsiOHnfw5heDzmbDSbK2qirR3m,organizer
1080,guseva1080@mail.ru,Олеся,Александровна,Гусева,$2b$12$Kbh2MJU6rEw/6UOzq7as3OKLbLZGsiOHnfw5heDzmbDSbK2qirR3m,organizer
1081,stepanova1081@mail.ru,Любовь,Викторовна,Степанова,$2b$12$Kbh2MJU6rEw/6UOzq7as3OKLbLZGsiOHnfw5heDzmbDSbK2qirR3m,organizer
1082,orlov1082@mail.ru,Георгий,Павлович,Орлов,$2b$12$Kbh2MJU6rEw/6UOzq7as3OKLbLZGsiOHnfw5heDzmbDSbK2qirR3m,organizer
1083,kondrateva1083@mail.ru,Зоя,Станиславовна,Кондратьева,$2b$12$Kbh2MJU6rEw/6UOzq7as3OKLbLZGsiOHnfw5heDzmbDSbK2qirR3m,organizer
1084,romanov1084@mail.ru,Филипп,Тарасович,Романов,$2b$12$Kbh2MJU6rEw/6UOzq7as3OKLbLZGsiOHnfw5heDzmbDSbK2qirR3m,organizer
1085,fadeev1085@mail.ru,Тимофей,Павлович,Фадеев,$2b$12$Kbh2MJU6rEw/6UOzq7as3OKLbLZGsiOHnfw5heDzmbDSbK2qirR3m,organizer
1086,saveleva1086@mail.ru,Дарья,Константиновна,Савельева,$2b$12$Kbh2MJU6rEw/6UOzq7as3OKLbLZGsiOHnfw5heDzmbDSbK2qirR3m,organizer
1087,sorokin1087@mail.ru,Родион,Викторович,Сорокин,$2b$12$Kbh2MJU6rEw/6UOzq7as3OKLbLZGsiOHnfw5heDzmbDSbK2qirR3m,organizer
1088,komarova1088@mail.ru,Людмила,Викторовна,Комарова,$2b$12$Kbh2MJU6rEw/6UOzq7as3OKLbLZGsiOHnfw5heDzmbDSbK2qirR3m,organizer
1089,krylov1089@mail.ru,Константин,Фёдорович,Крылов,$2b$12$Kbh2MJU6rEw/6UOzq7as3OKLbLZGsiOHnfw5heDzmbDSbK2qirR3m,organizer
1090,bashkirov1090@mail.ru,Дмитрий,Никитич,Башкиров,$2b$12$Kbh2MJU6rEw/6UOzq7as3OKLbLZGsiOHnfw5heDzmbDSbK2qirR3m,organizer
1091,solovyov1091@mail.ru,Аркадий,Павлович,Соловьёв,$2b$12$Kbh2MJU6rEw/6UOzq7as3OKLbLZGsiOHnfw5heDzmbDSbK2qirR3m,organizer
1092,smirnova1092@mail.ru,Милана,Тарасовна,Смирнова,$2b$12$Kbh2MJU6rEw/6UOzq7as3OKLbLZGsiOHnfw5heDzmbDSbK2qirR3m,organizer
1093,vasilev1093@mail.ru,Андрей,Геннадьевич,Васильев,$2b$12$Kbh2MJU6rEw/6UOzq7as3OKLbLZGsiOHnfw5heDzmbDSbK2qirR3m,organizer
1094,popova1094@mail.ru,Алла,Филипповна,Попова,$2b$12$Kbh2MJU6rEw/6UOzq7as3OKLbLZGsiOHnfw5heDzmbDSbK2qirR3m,organizer
1095,shubina1095@mail.ru,Светлана,Григорьевна,Шубина,$2b$12$Kbh2MJU6rEw/6UOzq7as3OKLbLZGsiOHnfw5heDzmbDSbK2qirR3m,organizer
1096,semyonova1096@mail.ru,Жанна,Геннадьевна,Семёнова,$2b$12$Kbh2MJU6rEw/6UOzq7as3OKLbLZGsiOHnfw5heDzmbDSbK2qirR3m,organizer
1097,volkov1097@mail.ru,Филипп,Яковлевич,Волков,$2b$12$Kbh2MJU6rEw/6UOzq7as3OKLbLZGsiOHnfw5heDzmbDSbK2qirR3m,organizer
1098,ivanov1098@mail.ru,Семён,Павлович,Иванов,$2b$12$Kbh2MJU6rEw/6UOzq7as3OKLbLZGsiOHnfw5heDzmbDSbK2qirR3m,organizer
1099,ivanov1099@mail.ru,Виктор,Сергеевич,Иванов,$2b$12$Kbh2MJU6rEw/6UOzq7as3OKLbLZGsiOHnfw5heDzmbDSbK2qirR3m,organizer
1100,zhukov1100@mail.ru,Павел,Иванович,Жуков,$2b$12$Kbh2MJU6rEw/6UOzq7as3OKLbLZGsiOHnfw5heDzmbDSbK2qirR3m,organizer
